G,W,WIN_PER,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,2P_O,2P_D,3P_O,3P_D,ADJ_T,WAB,SEED,POWER,TRAIN
1,2,0.035650623885918,2.3999999999999915,-0.30000000000001137,0.01539999999999997,2.1000000000000014,-0.6000000000000014,2.3000000000000007,-0.40000000000000213,2.5,0.8999999999999986,2.299999999999997,2.6999999999999993,4.200000000000003,-0.30000000000000426,-0.3999999999999986,-0.8999999999999986,6.5,2.5999999999999996,-1,0,1.0
1,0,-0.025201612903225756,1.7000000000000028,-8.400000000000006,0.10389999999999999,-1.3999999999999986,-5.799999999999997,2.3999999999999986,1.3999999999999986,6.700000000000003,-2.6999999999999993,1.4000000000000021,15.600000000000001,-1.3000000000000043,-6.100000000000001,-1.1000000000000014,-3.700000000000003,-1.5,1.4,-1,0,1.0
2,5,0.08552631578947367,-5.599999999999994,-9.200000000000003,0.02210000000000001,-4.0,-3.200000000000003,3.700000000000001,8.3,5.700000000000003,3.8999999999999986,11.600000000000001,12.2,-2.6000000000000014,-4.200000000000003,-4.600000000000001,-0.8000000000000007,2.299999999999997,2.8,-3,0,0.0
-1,-1,-0.002564102564102555,-3.8999999999999915,-3.0,0.0006000000000000449,1.8000000000000043,-1.2000000000000028,3.9000000000000004,2.8000000000000007,3.6999999999999957,6.5,3.5999999999999943,1.5,1.1000000000000014,1.5999999999999943,2.200000000000003,-6.100000000000001,7.1000000000000085,-0.6000000000000014,0,0,0.0
0,-2,-0.050000000000000044,0.20000000000000284,4.0,-0.017200000000000104,-3.5,1.3999999999999986,-0.9000000000000004,-2.400000000000002,12.500000000000004,0.6000000000000014,-1.8000000000000043,0.3999999999999986,-3.5,0.5,-3.5,2.3000000000000043,5.0,-0.3000000000000007,-1,0,1.0
0,4,0.10256410256410264,-3.200000000000003,-5.200000000000003,0.011299999999999977,4.899999999999999,-7.0,0.0,-1.5,-11.299999999999997,1.1999999999999993,4.700000000000003,-4.700000000000003,5.299999999999997,-6.299999999999997,2.700000000000003,-4.899999999999999,-1.2999999999999972,-0.7000000000000002,0,-1,1.0
0,3,0.07500000000000007,14.0,3.6999999999999886,0.03500000000000003,5.600000000000001,0.7999999999999972,1.0,-1.3000000000000007,4.100000000000001,2.200000000000003,-1.3000000000000007,-3.3000000000000007,4.299999999999997,2.200000000000003,4.899999999999999,-1.5000000000000036,3.6999999999999886,3.6999999999999993,-2,0,0.0
-1,5,0.15182186234817796,1.7000000000000028,-5.299999999999997,0.03160000000000007,0.8000000000000043,-7.0,-2.1000000000000014,-7.100000000000001,-1.2000000000000028,-7.399999999999999,-1.7999999999999972,-10.099999999999998,0.7999999999999972,-5.699999999999996,1.3999999999999986,-5.899999999999999,-8.599999999999994,5.0,-4,0,0.0
2,4,0.08333333333333337,2.200000000000003,-4.700000000000003,0.02429999999999999,3.5,-1.6000000000000014,-1.5,-4.300000000000001,-7.100000000000001,-7.5,9.700000000000003,-5.800000000000001,9.899999999999999,-1.3000000000000043,-5.299999999999997,-1.5,5.799999999999997,1.9000000000000004,0,-1,1.0
1,4,0.09625668449197855,7.5,-3.1000000000000085,0.0928,2.0,-2.8999999999999986,1.3000000000000007,4.299999999999999,3.0,8.099999999999998,3.1999999999999957,6.300000000000001,3.799999999999997,-0.3999999999999986,-0.7000000000000028,-4.799999999999997,-1.0999999999999943,6.3,-7,0,0.0
0,0,0.0,1.0,1.7999999999999972,-0.0044999999999999485,-0.30000000000000426,2.6999999999999957,1.3000000000000007,-2.6000000000000014,0.10000000000000142,-2.6000000000000014,8.799999999999997,-9.899999999999999,-4.5,3.8000000000000043,4.5,0.3000000000000007,3.200000000000003,1.3999999999999986,0,0,1.0
